Date,Open,High,Low,Close,Volume,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2012-03-20,219.25,219.25,208.75,211.85,1239,,,
2012-03-21,212.65,216.5,206.65,208.35,916,,,
2012-03-22,208.35,210.3,204.0,206.4,1167,,,
2012-03-23,207.55,209.95,206.65,207.05,599,,,
2012-03-26,206.65,209.8,203.65,206.55,1081,,,
2012-03-27,207.05,212.0,205.0,206.5,10596,,,
2012-03-28,206.65,210.0,206.65,207.55,181,,,
2012-03-29,206.75,218.2,206.75,215.2,3048,,,
2012-03-30,210.0,219.2,206.65,213.3,17589,,,
2012-04-02,218.6,218.6,209.05,211.2,326,,,
2012-04-03,211.35,220.0,211.35,218.4,1490,,,
2012-04-04,212.65,221.35,212.65,220.6,455,,,
2012-04-09,216.65,221.65,216.65,220.05,187,,,
2012-04-10,222.0,226.0,220.05,223.5,1478,,,
2012-04-11,223.35,239.25,220.35,236.4,3124,,,
2012-04-12,233.45,252.0,233.45,249.8,5281,,,
2012-04-13,243.35,252.35,243.35,247.45,15760,,,
2012-04-16,252.0,252.0,243.35,249.25,419,,,
2012-04-17,251.65,253.35,243.45,252.35,1290,,,
2012-04-18,248.4,262.65,248.4,257.35,41144,,,
2012-04-19,256.65,260.0,251.65,256.2,982,,,
2012-04-20,251.45,254.65,246.65,249.4,607,,,
2012-04-23,266.65,266.65,227.45,236.45,1271,,,
2012-04-24,233.35,243.0,229.35,235.5,680,,,
2012-04-25,235.0,237.75,232.65,233.2,333,,,
2012-04-26,231.7,233.95,230.0,230.8,227,,,
2012-04-27,240.0,260.0,230.75,252.85,7539,,,
2012-04-28,254.05,256.6,248.0,251.0,162,,,
2012-04-30,251.0,251.65,243.5,246.35,363,,,
2012-05-02,246.0,246.65,241.55,242.95,436,,,
2012-05-03,241.35,244.0,237.45,238.1,378,,,
2012-05-04,236.65,240.0,232.45,234.65,1569,,,
2012-05-07,232.65,240.0,230.65,239.4,730,,,
2012-05-08,236.65,240.0,227.35,228.8,648,,,
2012-05-09,224.7,230.0,221.0,224.6,848,,,
2012-05-10,225.65,237.35,224.05,236.55,2913,,,
2012-05-11,246.65,246.65,233.35,235.0,290,,,
2012-05-14,237.75,239.6,234.35,234.95,213,,,
2012-05-15,235.05,236.65,232.0,234.0,63,,,
2012-05-16,231.35,233.35,226.8,229.45,138,,,
2012-05-17,238.0,238.0,230.0,230.45,242,,,
2012-05-18,230.7,232.0,226.65,228.85,153,,,
2012-05-21,228.05,231.35,224.45,228.8,264,,,
2012-05-22,230.0,230.0,226.75,227.4,56,,,
2012-05-23,226.75,228.0,214.65,220.0,2942,,,
2012-05-24,226.6,226.6,221.45,222.4,89,,,
2012-05-25,246.65,246.65,218.7,219.9,523,,,
2012-05-28,219.85,224.35,215.0,221.0,271,,,
2012-05-29,221.0,241.35,212.75,215.15,11656,,,
2012-05-30,219.95,220.0,207.4,214.5,925,,,
2012-05-31,213.35,213.35,207.75,210.75,658,,,
2012-06-01,210.15,213.35,210.15,211.9,242,,,
2012-06-04,215.6,215.6,209.4,212.2,492,,,
2012-06-05,211.7,216.45,204.75,209.55,606,,,
2012-06-06,209.65,209.95,205.0,205.85,603,,,
2012-06-07,206.65,209.35,205.2,206.15,1064,,,
2012-06-08,205.65,210.0,204.05,205.95,524,,,
2012-06-11,208.85,208.85,200.75,203.9,357,,,
2012-06-12,205.2,206.9,200.0,206.05,508,,,
2012-06-13,204.55,210.75,204.55,206.5,1318,,,
2012-06-14,210.65,230.6,206.75,221.05,9335,,,
2012-06-15,224.95,224.95,218.8,222.4,2675,,,
2012-06-18,225.2,225.2,218.65,219.15,259,,,
2012-06-19,223.0,223.0,218.65,220.2,495,,,
2012-06-20,220.6,223.05,220.0,221.8,451,,,
2012-06-21,220.05,228.35,220.0,223.85,1128,,,
2012-06-22,223.35,233.35,223.0,229.3,1867,,,
2012-06-25,228.0,234.0,226.7,232.6,988,,,
2012-06-26,232.6,234.65,231.45,233.7,462,,,
2012-06-27,235.65,235.65,230.05,234.4,475,,,
2012-06-28,233.5,234.05,232.45,233.15,338,,,
2012-06-29,234.0,240.0,231.8,235.25,880,,,
2012-07-02,233.75,235.55,231.95,233.1,330,,,
2012-07-03,235.0,235.0,231.65,232.7,174,,,
2012-07-04,231.65,236.65,231.4,234.2,404,,,
2012-07-05,233.35,234.4,231.25,233.4,1487,,,
2012-07-06,234.0,235.75,227.35,234.55,371,,,
2012-07-09,234.45,234.45,231.65,232.9,85,,,
2012-07-10,233.35,238.65,233.35,237.5,1045,,,
2012-07-11,237.65,238.35,233.55,234.6,60,,,
2012-07-12,232.55,234.6,228.65,229.75,3260,,,
2012-07-13,232.65,232.65,228.35,230.9,238,,,
2012-07-16,230.05,230.05,227.4,228.05,75,,,
2012-07-17,226.7,228.4,225.0,225.9,145,,,
2012-07-18,225.35,225.35,220.0,221.15,404,,,
2012-07-19,222.0,222.05,216.9,217.95,463,,,
2012-07-20,216.0,219.65,216.0,216.85,235,,,
2012-07-23,215.35,219.75,209.6,210.95,648,,,
2012-07-24,212.55,216.55,210.05,215.45,394,,,
2012-07-25,222.65,222.65,216.65,220.45,381,,,
2012-07-26,223.35,223.35,211.85,214.3,473,,,
2012-07-27,221.35,221.35,215.0,217.55,102,,,
2012-07-30,214.65,218.65,209.45,215.2,383,,,
2012-07-31,215.35,217.8,212.0,214.9,199,,,
2012-08-01,214.05,214.05,208.35,210.45,770,,,
2012-08-02,210.35,211.4,206.1,210.1,352,,,
2012-08-03,207.55,212.65,207.55,209.05,406,,,
2012-08-06,211.9,214.65,211.35,212.1,540,,,
2012-08-07,214.9,214.9,210.4,213.3,267,,,
2012-08-08,215.35,215.35,211.4,212.0,48,,,
2012-08-09,215.25,215.25,212.05,212.65,335,,,
2012-08-10,211.65,212.95,210.65,211.15,217,,,
2012-08-13,215.45,215.45,211.05,213.25,331,,,
2012-08-14,213.95,216.8,213.4,214.25,308,,,
2012-08-16,214.2,214.2,209.35,210.65,1050,,,
2012-08-17,206.65,218.6,206.65,216.75,1106,,,
2012-08-21,215.0,222.6,210.0,216.8,836,,,
2012-08-22,216.65,221.75,216.2,218.15,581,,,
2012-08-23,219.95,225.0,219.25,223.25,1008,,,
2012-08-24,221.35,226.55,221.35,224.0,381,,,
2012-08-27,226.0,229.65,226.0,228.45,624,,,
2012-08-28,233.35,233.35,227.65,228.55,611,,,
2012-08-29,230.35,230.35,220.7,222.5,251,,,
2012-08-30,220.0,226.0,216.75,217.45,335,,,
2012-08-31,214.0,226.55,210.4,213.35,383,,,
2012-09-03,215.35,218.65,210.75,212.35,191,,,
2012-09-04,213.35,213.35,208.75,209.45,307,,,
2012-09-05,208.05,211.25,207.55,209.8,368,,,
2012-09-06,210.65,213.35,210.65,211.3,72,,,
2012-09-07,210.0,212.85,210.0,210.95,149,,,
2012-09-08,200.0,211.65,200.0,210.1,24,,,
2012-09-10,210.65,211.95,210.65,211.1,22,,,
2012-09-11,211.0,219.35,209.35,211.4,480,,,
2012-09-12,213.35,216.0,210.65,211.45,491,,,
2012-09-13,212.35,219.9,212.35,215.5,618,,,
2012-09-14,222.65,222.65,213.35,213.35,566,,,
2012-09-17,212.05,212.65,209.35,210.15,538,,,
2012-09-18,210.35,210.65,208.75,209.25,296,,,
2012-09-20,209.4,213.2,209.4,209.95,473,,,
2012-09-21,212.8,213.3,210.45,212.8,514,,,
2012-09-24,211.65,215.65,211.65,211.65,2492,,,
2012-09-25,212.35,215.35,212.35,213.45,196,,,
2012-09-26,213.35,236.65,213.35,233.0,28254,,,
2012-09-27,235.0,239.2,219.0,232.7,2097,,,
2012-09-28,232.65,234.65,230.8,232.7,1722,,,
2012-10-01,232.35,234.6,232.35,232.65,319,,,
2012-10-03,232.65,233.6,226.7,232.8,2903,,,
2012-10-04,233.0,233.0,226.8,229.7,444,,,
2012-10-05,234.0,234.0,224.65,225.7,252,,,
2012-10-08,220.0,226.65,220.0,225.25,265,,,
2012-10-09,225.35,226.35,217.35,222.95,260,,,
2012-10-10,226.35,226.65,221.75,224.7,151,,,
2012-10-11,226.1,227.35,223.35,226.05,143,,,
2012-10-12,227.35,231.35,224.1,230.0,291,,,
2012-10-15,228.3,231.85,226.65,226.75,74,,,
2012-10-16,226.65,228.65,226.65,228.0,186,,,
2012-10-17,225.35,228.65,225.0,228.1,62,,,
2012-10-18,231.0,231.0,226.65,227.3,282,,,
2012-10-19,224.15,228.65,224.15,227.85,134,,,
2012-10-22,231.35,252.85,227.35,232.8,729,,,
2012-10-23,230.65,233.65,227.35,228.3,355,,,
2012-10-25,231.95,233.3,223.7,226.7,223,,,
2012-10-26,227.65,228.35,224.35,227.5,63,,,
2012-10-29,227.05,228.0,223.5,224.3,128,,,
2012-10-30,224.65,227.0,220.85,222.75,379,,,
2012-10-31,222.6,225.35,220.0,221.3,301,,,
2012-11-01,218.95,225.35,218.95,221.35,91,,,
2012-11-02,220.65,224.65,220.15,222.95,204,,,
2012-11-05,225.8,225.8,221.0,221.5,53,,,
2012-11-06,223.35,225.3,211.75,214.9,1388,,,
2012-11-07,220.0,221.65,213.0,215.8,2933,,,
2012-11-08,220.65,222.65,216.0,216.25,183,,,
2012-11-09,215.05,222.6,210.35,218.05,1164,,,
2012-11-12,215.35,217.35,210.65,214.4,195,,,
2012-11-13,211.0,218.65,210.05,217.2,37,,,
2012-11-15,210.65,219.25,210.65,213.7,168,,,
2012-11-16,213.8,216.65,212.35,212.8,142,,,
2012-11-19,213.35,213.35,210.0,210.6,366,,,
2012-11-20,211.35,211.65,207.05,207.85,299,,,
2012-11-21,206.4,213.35,206.0,208.6,48,,,
2012-11-22,210.65,215.0,210.65,213.75,5970,,,
2012-11-23,213.35,216.35,211.0,215.65,210,,,
2012-11-26,214.4,215.95,210.15,213.35,4151,,,
2012-11-27,220.35,220.35,212.6,213.05,127,,,
2012-11-29,208.95,212.9,173.8,210.6,567,,,
2012-11-30,208.0,213.35,208.0,212.85,102,,,
2012-12-03,208.75,214.95,208.75,212.6,532,,,
2012-12-04,221.05,221.05,210.35,212.05,127,,,
2012-12-05,209.2,213.15,208.75,210.05,284,,,
2012-12-06,216.55,216.55,208.75,210.95,154,,,
2012-12-07,208.95,235.0,208.95,233.15,44727,,,
2012-12-10,239.85,244.4,226.65,227.2,488,,,
2012-12-11,240.2,240.2,226.65,230.1,540,,,
2012-12-12,233.35,233.35,226.65,227.45,184,,,
2012-12-13,227.4,227.65,226.55,226.6,228,,,
2012-12-14,229.95,233.35,220.05,227.45,196,,,
2012-12-17,226.65,228.65,226.65,228.4,127,,,
2012-12-18,226.65,228.65,226.55,226.8,409,,,
2012-12-19,226.65,228.0,226.65,226.85,756,,,
2012-12-20,226.75,228.35,226.0,226.2,574,,,
2012-12-21,226.65,231.8,226.0,229.65,17466,,,
2012-12-24,229.65,229.85,227.35,228.65,333,,,
2012-12-26,225.4,229.2,224.0,225.9,35,,,
2012-12-27,226.65,233.35,224.35,229.35,8690,,,
2012-12-28,230.0,233.2,230.0,231.9,1560,,,
2012-12-31,231.85,233.2,228.0,232.7,127,,,
2013-01-01,232.7,232.7,228.35,229.8,66,,,
2013-01-02,229.0,229.0,226.65,227.5,119,,,
2013-01-03,231.0,231.0,226.2,226.4,628,,,
2013-01-04,226.65,228.75,226.35,226.6,185,,,
2013-01-07,230.75,230.75,226.45,228.4,187,,,
2013-01-08,226.65,229.3,226.0,226.8,353,,,
2013-01-09,229.4,229.9,220.15,226.65,671,,,
2013-01-10,230.0,230.0,226.55,229.3,916,,,
2013-01-11,226.6,227.35,226.55,227.35,37,,,
2013-01-14,226.65,227.35,226.6,226.65,57,,,
2013-01-15,226.65,227.25,224.0,226.65,1093,,,
2013-01-16,226.6,226.6,221.55,223.0,130,,,
2013-01-17,222.95,226.65,220.0,221.7,250,,,
2013-01-18,224.6,228.25,220.0,226.6,1491,,,
2013-01-21,228.25,228.35,218.75,223.35,895,,,
2013-01-22,221.35,224.2,220.35,223.05,301,,,
2013-01-23,221.35,223.35,217.05,220.8,98,,,
2013-01-24,221.85,227.35,218.0,223.1,1465,,,
2013-01-25,219.7,224.0,219.05,220.5,242,,,
2013-01-28,220.4,226.65,220.0,224.0,554,,,
2013-01-29,220.1,226.35,218.65,224.95,325,,,
2013-01-30,219.65,226.65,219.65,225.05,703,,,
2013-01-31,220.4,225.0,220.4,224.7,173,,,
2013-02-01,226.6,230.3,218.7,222.0,5708,,,
2013-02-04,222.0,223.35,218.1,219.1,378,,,
2013-02-05,218.8,218.8,217.35,217.6,87,,,
2013-02-06,218.65,218.65,210.8,213.45,309,,,
2013-02-07,214.95,217.75,213.3,216.2,551,,,
2013-02-08,213.45,217.0,212.4,216.65,1326,,,
2013-02-11,215.5,216.95,213.35,215.95,2012,,,
2013-02-12,214.65,215.4,213.35,213.5,112,,,
2013-02-13,215.3,215.35,212.65,213.65,142,,,
2013-02-14,213.6,213.6,210.0,211.0,100,,,
2013-02-15,207.35,213.2,206.75,207.5,142,,,
2013-02-18,216.55,216.55,205.35,209.95,236,,,
2013-02-19,207.45,213.3,205.75,207.3,306,,,
2013-02-20,210.0,212.6,204.6,205.3,342,,,
2013-02-21,207.35,209.8,201.35,202.05,465,,,
2013-02-22,204.0,204.0,199.35,200.95,667,,,
2013-02-25,200.0,203.35,198.55,203.2,259,,,
2013-02-26,199.55,203.05,199.15,200.45,195,,,
2013-02-27,200.35,205.95,199.35,202.0,235,,,
2013-02-28,199.65,205.35,199.65,201.05,19438,,,
2013-03-01,201.0,203.35,199.3,202.25,206,,,
2013-03-04,205.35,205.35,193.35,196.6,488,,,
2013-03-05,194.65,202.0,194.65,199.65,332,,,
2013-03-06,201.6,203.05,196.65,200.65,386,,,
2013-03-07,196.55,201.65,196.55,199.75,642,,,
2013-03-08,200.65,202.0,192.35,199.25,491,,,
2013-03-11,197.25,201.95,197.25,199.0,218,,,
2013-03-12,200.0,202.0,193.35,199.9,52038,,,
2013-03-13,200.0,201.65,194.85,198.55,1546,,,
2013-03-14,199.75,200.0,197.55,199.1,200,,,
2013-03-15,202.85,203.25,200.0,201.65,113,,,
2013-03-18,201.65,201.65,196.65,198.65,250,,,
2013-03-19,198.05,199.9,196.65,198.25,287,,,
2013-03-20,198.3,198.3,191.0,194.05,317,,,
2013-03-21,193.4,193.4,185.0,188.25,506,,,
2013-03-22,186.0,192.95,180.05,185.55,462,,,
2013-03-25,183.7,189.9,183.35,184.95,243,,,
2013-03-26,184.95,186.65,182.75,184.75,176,,,
2013-03-28,186.65,186.65,180.85,181.85,295,,,
2013-04-01,181.85,186.65,167.1,180.75,1531,,,
2013-04-02,176.65,185.0,175.1,177.95,592,,,
2013-04-03,179.95,181.65,173.35,174.95,1208,,,
2013-04-04,179.1,179.1,171.75,175.1,582,,,
2013-04-05,176.75,176.75,172.35,173.3,244,,,
2013-04-08,176.35,186.95,172.75,181.2,5147,,,
2013-04-09,182.0,182.0,174.0,175.75,263,,,
2013-04-10,173.65,179.95,173.65,176.1,1010,,,
2013-04-11,176.65,176.65,173.45,174.75,310,,,
2013-04-12,176.0,176.0,168.25,170.4,1891,,,
2013-04-15,170.55,172.55,166.05,166.95,1948,,,
2013-04-16,166.95,173.0,165.0,166.7,754,,,
2013-04-17,165.1,167.35,165.0,166.55,1240,,,
2013-04-18,166.55,167.35,150.0,165.6,76572,,,
2013-04-22,166.65,166.65,161.65,163.05,251,,,
2013-04-23,162.85,166.65,162.65,163.3,339,,,
2013-04-25,166.6,166.6,158.4,160.45,693,,,
2013-04-26,160.45,163.2,158.4,159.45,222,,,
2013-04-29,163.35,163.35,158.65,160.1,152,,,
2013-04-30,160.1,173.35,155.35,161.6,1363,,,
2013-05-02,161.65,163.2,159.45,160.75,402,,,
2013-05-03,159.35,162.95,159.35,159.9,599,,,
2013-05-06,155.05,166.45,155.05,159.55,488,,,
2013-05-07,156.65,166.0,156.65,161.6,11076,,,
2013-05-08,162.65,193.9,162.65,193.9,9045,,,
2013-05-09,200.2,216.55,200.2,206.2,33631,,,
2013-05-10,207.55,221.35,204.4,219.8,14485,,,
2013-05-11,216.65,223.2,216.65,220.9,791,,,
2013-05-13,221.05,223.35,215.05,219.6,4370,,,
2013-05-14,219.75,231.35,214.0,226.2,6637,,,
2013-05-15,227.8,237.35,224.65,229.25,11036,,,
2013-05-16,229.65,231.4,227.1,228.05,904,,,
2013-05-17,228.6,230.6,225.0,227.3,904,,,
2013-05-20,227.6,229.75,225.0,227.3,1045,,,
2013-05-21,226.65,228.0,225.35,227.15,521,,,
2013-05-22,224.35,226.65,222.35,225.9,330,,,
2013-05-23,224.35,224.65,214.0,216.05,1712,,,
2013-05-24,210.5,216.65,210.5,213.75,134,,,
2013-05-27,210.1,219.75,210.1,215.9,220,,,
2013-05-28,216.7,223.35,215.05,218.3,307,,,
2013-05-29,218.0,231.35,212.0,221.55,11527,,,
2013-05-30,221.25,223.2,214.0,214.6,709,,,
2013-05-31,217.2,226.65,208.75,209.75,622,,,
2013-06-03,224.75,230.0,196.65,199.1,1948,,,
2013-06-04,196.65,197.35,184.35,186.5,7134,,,
2013-06-05,186.45,196.35,184.95,193.4,1328,,,
2013-06-06,186.65,194.85,185.35,190.45,276,,,
2013-06-07,188.55,191.8,186.85,187.3,312,,,
2013-06-10,193.25,193.25,180.0,180.9,1123,,,
2013-06-11,180.0,183.2,177.35,178.85,526,,,
2013-06-12,176.75,182.25,176.75,178.85,503,,,
2013-06-13,176.6,184.0,176.6,178.15,1596,,,
2013-06-14,179.4,183.35,178.1,180.15,426,,,
2013-06-17,183.25,183.25,178.35,181.9,271,,,
2013-06-18,179.0,181.65,179.0,181.05,263,,,
2013-06-19,186.65,198.45,177.4,193.65,1974,,,
2013-06-20,186.75,194.45,184.05,186.9,606,,,
2013-06-21,191.35,191.35,185.75,185.8,1006,,,
2013-06-24,180.55,198.0,180.55,195.95,1739,,,
2013-06-25,202.6,202.6,193.75,197.8,1696,,,
2013-06-26,201.35,201.35,190.55,193.75,110,,,
2013-06-27,193.45,197.6,189.95,191.8,1582,,,
2013-06-28,185.65,200.0,185.65,193.5,1260,,,
2013-07-01,186.0,197.35,186.0,193.65,750,,,
2013-07-02,199.35,199.35,190.1,191.4,155,,,
2013-07-03,193.2,193.2,185.05,186.15,244,,,
2013-07-04,185.35,190.0,184.65,187.7,321,,,
2013-07-05,186.75,193.2,183.55,185.45,145,,,
2013-07-08,186.0,191.35,184.35,190.55,418,,,
2013-07-09,195.35,195.35,186.0,186.95,708,,,
2013-07-10,185.65,187.35,184.85,185.25,48,,,
2013-07-11,186.75,186.75,181.4,182.1,349,,,
2013-07-12,186.65,187.15,181.55,182.6,224,,,
2013-07-15,183.65,184.05,181.15,182.15,225,,,
2013-07-16,186.6,186.6,181.0,182.55,141,,,
2013-07-17,183.0,183.0,180.65,182.4,1183,,,
2013-07-18,182.65,183.45,181.35,181.75,658,,,
2013-07-19,182.65,185.1,167.35,173.25,2817,,,
2013-07-22,186.6,186.6,174.05,174.75,329,,,
2013-07-23,178.35,178.35,176.3,177.1,102,,,
2013-07-24,176.65,177.55,175.35,175.8,76,,,
2013-07-25,175.35,177.2,172.75,173.35,511,,,
2013-07-26,170.0,177.65,170.0,174.95,669,,,
2013-07-29,173.6,192.25,173.2,186.15,5089,,,
2013-07-30,188.35,192.65,183.55,189.5,809,,,
2013-07-31,189.35,200.65,186.65,198.5,1878,,,
2013-08-01,191.65,205.35,188.05,191.25,1127,,,
2013-08-02,187.15,197.25,183.95,189.15,16173,,,
2013-08-05,189.4,196.65,188.85,192.6,8292,,,
2013-08-06,188.55,193.7,175.35,184.8,8764,,,
2013-08-07,191.6,191.6,174.75,176.75,557,,,
2013-08-08,177.35,180.0,177.35,178.75,191,,,
2013-08-12,182.65,182.65,177.65,179.35,95,,,
2013-08-13,180.0,181.0,178.0,179.95,153,,,
2013-08-14,181.35,181.35,178.35,179.5,118,,,
2013-08-16,176.65,177.35,173.4,174.3,212,,,
2013-08-19,172.55,178.45,172.55,177.8,114,,,
2013-08-20,173.8,181.35,173.6,180.3,359,,,
2013-08-21,180.65,184.05,175.0,179.1,585,,,
2013-08-22,177.0,183.25,176.9,182.35,147,,,
2013-08-23,182.65,182.65,180.0,181.55,245,,,
2013-08-26,181.65,184.75,179.45,179.9,58,,,
2013-08-27,181.25,181.25,178.0,179.0,30,,,
2013-08-28,177.2,178.35,173.15,175.15,246,,,
2013-08-29,174.9,176.65,172.65,175.75,59,,,
2013-08-30,176.65,181.3,176.65,179.6,100,,,
2013-09-02,180.65,185.95,180.65,184.5,218,,,
2013-09-03,186.0,188.3,183.35,184.05,111,,,
2013-09-04,181.4,186.65,181.4,184.9,228,,,
2013-09-05,181.0,185.9,181.0,181.65,285,,,
2013-09-06,185.9,187.65,178.7,183.0,140,,,
2013-09-10,180.25,181.9,178.45,179.45,352,,,
2013-09-11,179.65,180.15,178.35,180.0,560,,,
2013-09-12,184.65,184.65,179.0,179.35,128,,,
2013-09-13,178.4,180.0,176.0,176.75,185,,,
2013-09-16,179.85,179.95,174.2,175.65,110,,,
2013-09-17,175.35,180.0,175.35,179.05,305,,,
2013-09-18,177.95,179.6,177.35,178.7,25,,,
2013-09-19,180.0,180.0,174.4,174.65,550,,,
2013-09-20,179.9,179.9,173.35,173.7,474,,,
2013-09-23,173.7,176.6,172.35,173.95,118,,,
2013-09-24,171.15,177.35,171.15,175.65,90,,,
2013-09-25,173.8,177.25,173.35,175.05,31,,,
2013-09-26,175.0,177.0,173.35,174.4,203,,,
2013-09-27,178.0,178.0,172.0,172.45,139,,,
2013-09-30,172.55,177.35,170.0,170.15,211,,,
2013-10-01,169.4,172.65,168.45,169.45,207,,,
2013-10-03,173.35,175.35,170.05,174.75,135,,,
2013-10-04,172.0,175.55,172.0,172.5,77,,,
2013-10-07,174.65,175.2,171.65,171.8,113,,,
2013-10-08,174.35,176.0,172.0,172.8,410,,,
2013-10-09,172.6,179.95,172.6,177.0,657,,,
2013-10-10,178.65,178.65,174.65,177.3,173,,,
2013-10-11,179.65,181.45,177.0,179.6,180,,,
2013-10-14,179.35,183.25,179.35,179.45,131,,,
2013-10-15,179.0,181.35,177.55,178.35,189,,,
2013-10-17,179.65,179.65,177.55,177.9,86,,,
2013-10-18,177.55,179.35,176.65,178.5,89,,,
2013-10-21,174.8,179.85,174.8,176.55,73,,,
2013-10-22,176.55,178.7,175.25,175.7,490,,,
2013-10-23,178.65,181.35,177.0,179.15,400,,,
2013-10-24,181.6,181.6,176.2,180.1,223,,,
2013-10-25,180.0,180.6,180.0,180.1,238,,,
2013-10-28,181.65,181.65,176.75,176.95,121,,,
2013-10-29,177.05,178.35,176.0,176.65,133,,,
2013-10-30,179.35,179.75,173.45,174.1,388,,,
2013-10-31,174.15,177.95,174.15,175.05,142,,,
2013-11-01,178.0,187.95,175.6,183.65,1586,,,
2013-11-03,192.0,199.95,184.0,186.75,337,,,
2013-11-05,186.75,186.75,178.65,179.9,2145,,,
2013-11-06,182.7,182.7,180.15,180.15,71,,,
2013-11-07,182.0,185.65,173.35,182.9,544,,,
2013-11-08,182.9,184.35,179.35,179.85,205,,,
2013-11-11,182.95,185.05,172.0,172.7,2129,,,
2013-11-12,175.25,180.0,173.35,174.45,446,,,
2013-11-13,174.65,175.3,174.0,174.45,65,,,
2013-11-14,174.15,175.0,172.65,172.75,222,,,
2013-11-18,175.2,175.2,166.65,168.1,562,,,
2013-11-19,172.2,172.2,169.35,171.25,692,,,
2013-11-20,172.35,174.05,171.35,172.0,367,,,
2013-11-21,170.35,172.25,168.75,168.95,302,,,
2013-11-22,172.55,172.55,168.0,168.6,542,,,
2013-11-25,172.9,172.9,168.0,168.8,302,,,
2013-11-26,169.45,175.0,168.35,172.7,899,,,
2013-11-27,172.7,185.95,170.8,179.15,2183,,,
2013-11-28,179.25,182.6,176.1,177.55,415,,,
2013-11-29,177.35,178.6,172.05,174.55,237,,,
2013-12-02,176.65,185.0,176.0,179.5,1142,,,
2013-12-03,179.35,185.85,177.35,184.15,1548,,,
2013-12-04,184.15,184.55,178.6,183.35,635,,,
2013-12-05,183.35,195.0,183.35,188.1,1723,,,
2013-12-06,188.25,191.35,186.0,190.05,503,,,
2013-12-09,195.95,195.95,188.0,188.9,601,,,
2013-12-10,183.35,191.65,183.35,188.35,382,,,
2013-12-11,188.35,191.25,181.35,182.5,698,,,
2013-12-12,189.65,190.0,178.5,181.15,783,,,
2013-12-13,181.25,184.0,177.35,178.35,391,,,
2013-12-16,182.25,182.25,175.7,175.95,425,,,
2013-12-17,176.95,179.9,167.15,168.2,5652,,,
2013-12-18,167.35,172.0,167.35,168.55,2037,,,
2013-12-19,168.8,171.6,166.75,168.65,1692,,,
2013-12-20,170.8,172.0,168.25,169.55,1579,,,
2013-12-23,172.0,180.5,167.25,169.1,11342,,,
2013-12-24,171.3,172.6,168.0,168.75,15840,,,
2013-12-26,170.35,173.35,169.35,171.75,1427,,,
2013-12-27,174.65,174.65,168.0,168.75,6318,,,
2013-12-30,168.85,175.75,168.85,174.4,1793,,,
2013-12-31,174.4,175.5,173.35,173.6,1190,,,
2014-01-01,175.35,181.65,173.5,180.3,1153,,,
2014-01-02,181.0,183.35,176.65,179.9,1562,,,
2014-01-03,180.0,180.0,176.85,177.75,119,,,
2014-01-06,177.95,179.35,172.25,173.4,26636,,,
2014-01-07,175.0,175.0,173.35,173.4,21665,,,
2014-01-08,173.35,176.3,172.35,173.35,16008,,,
2014-01-09,173.35,175.85,172.1,173.85,1201,,,
2014-01-10,175.0,176.65,172.0,173.0,961,,,
2014-01-13,173.8,176.0,170.35,171.95,1421,,,
2014-01-14,174.3,174.3,170.65,171.9,613,,,
2014-01-15,174.25,174.25,171.35,172.7,468,,,
2014-01-16,174.0,176.65,168.8,169.75,2395,,,
2014-01-17,169.0,176.65,167.5,174.75,3442,,,
2014-01-20,174.75,175.35,168.75,170.7,2888,,,
2014-01-21,170.35,173.35,170.35,171.95,455,,,
2014-01-22,173.15,176.35,171.0,171.9,1906,,,
2014-01-23,172.55,174.8,171.65,172.7,4794,,,
2014-01-24,172.65,174.6,170.65,171.05,14597,,,
2014-01-27,174.95,174.95,168.75,169.7,516,,,
2014-01-28,169.0,172.1,166.65,168.25,848,,,
2014-01-29,170.0,171.65,168.8,170.35,1706,,,
2014-01-30,170.65,171.0,167.65,168.65,672,,,
2014-01-31,169.35,170.35,168.95,169.65,2131,,,
2014-02-03,174.0,174.0,168.8,169.4,295,,,
2014-02-04,167.15,184.65,167.15,174.05,23948,,,
2014-02-05,176.65,186.95,174.65,184.0,191595,,,
2014-02-06,189.35,196.0,185.7,194.7,21912,,,
2014-02-07,195.65,215.4,194.7,206.65,78749,,,
2014-02-10,206.65,214.0,203.4,211.4,14485,,,
2014-02-11,211.35,214.35,208.35,210.4,3317,,,
2014-02-12,210.6,213.15,207.0,208.05,3770,,,
2014-02-13,207.25,212.6,207.25,211.05,3789,,,
2014-02-14,211.35,214.65,209.65,210.25,2507,,,
2014-02-17,210.0,217.9,208.4,216.45,6314,,,
2014-02-18,216.6,235.35,216.0,233.35,23733,,,
2014-02-19,233.35,244.6,230.65,240.9,10150,,,
2014-02-20,238.5,244.65,231.35,233.65,3111,,,
2014-02-21,234.0,239.65,228.0,237.95,8289,,,
2014-02-24,235.9,237.6,231.8,232.0,1836,,,
2014-02-25,230.0,236.45,224.0,226.75,2849,,,
2014-02-26,227.35,232.0,226.75,227.35,528,,,
2014-02-28,220.15,225.35,195.5,220.7,2182,,,
2014-03-03,216.65,222.0,216.65,217.6,1119,,,
2014-03-04,215.45,223.8,215.45,221.55,1065,,,
2014-03-05,224.2,224.2,213.0,213.95,1927,,,
2014-03-06,214.05,216.65,208.7,214.0,2531,,,
2014-03-07,214.15,220.0,212.35,217.05,2476,,,
